"instrument_key","exchange_token","tradingsymbol","name","last_price","expiry","strike","tick_size","lot_size","instrument_type","option_type","exchange"
"BSE_FO|845849","845849","BANKEX24SEP60400CE",,"0.0","2024-09-30","60400","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845850","845850","BANKEX24SEP62700CE",,"0.0","2024-09-30","62700","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845853","845853","BANKEX24SEP58100PE",,"0.0","2024-09-30","58100","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845855","845855","BANKEX24SEP56700PE",,"0.0","2024-09-30","56700","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845861","845861","BANKEX24SEP55100CE",,"0.0","2024-09-30","55100","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845862","845862","BANKEX24SEP57400CE",,"0.0","2024-09-30","57400","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845863","845863","BANKEX24SEP59700CE",,"0.0","2024-09-30","59700","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845864","845864","BANKEX24SEP62100PE",,"0.0","2024-09-30","62100","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845869","845869","BANKEX24SEP60700PE",,"0.0","2024-09-30","60700","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845873","845873","BANKEX24SEP59100PE",,"0.0","2024-09-30","59100","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845877","845877","BANKEX24SEP55400PE",,"0.0","2024-09-30","55400","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845878","845878","BANKEX24SEP57700PE",,"0.0","2024-09-30","57700","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845879","845879","BANKEX24SEP62000CE",,"0.0","2024-09-30","62000","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845881","845881","BANKEX24SEP60600CE",,"0.0","2024-09-30","60600","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|854074","854074","SENSEX24DEC74000PE",,"0.0","2024-12-27","74000","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|845883","845883","BANKEX24SEP56000PE",,"0.0","2024-09-30","56000","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845884","845884","BANKEX24SEP59000CE",,"0.0","2024-09-30","59000","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845889","845889","BANKEX24SEP55300CE",,"0.0","2024-09-30","55300","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845890","845890","BANKEX24SEP57600CE",,"0.0","2024-09-30","57600","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845891","845891","BANKEX24SEP59900CE",,"0.0","2024-09-30","59900","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845892","845892","BANKEX24SEP60000PE",,"0.0","2024-09-30","60000","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845893","845893","BANKEX24SEP62300PE",,"0.0","2024-09-30","62300","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845894","845894","BANKEX24SEP60900PE",,"0.0","2024-09-30","60900","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845896","845896","BANKEX24SEP61600CE",,"0.0","2024-09-30","61600","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845898","845898","BANKEX24SEP57000PE",,"0.0","2024-09-30","57000","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845899","845899","BANKEX24SEP59300PE",,"0.0","2024-09-30","59300","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845903","845903","BANKEX24SEP55600PE",,"0.0","2024-09-30","55600","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845904","845904","BANKEX24SEP57900PE",,"0.0","2024-09-30","57900","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845906","845906","BANKEX24SEP62200CE",,"0.0","2024-09-30","62200","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|868707","868707","SENSEX24JUL84100CE",,"81332.72","2024-07-26","84100","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|845909","845909","BANKEX24SEP61900PE",,"0.0","2024-09-30","61900","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845914","845914","BANKEX24SEP59200CE",,"0.0","2024-09-30","59200","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845919","845919","BANKEX24SEP55500CE",,"0.0","2024-09-30","55500","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845920","845920","BANKEX24SEP57800CE",,"0.0","2024-09-30","57800","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|1124449","1124449","BANKEX24JUL59700CE",,"18.25","2024-07-29","59700","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845922","845922","BANKEX24SEP62500PE",,"0.0","2024-09-30","62500","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845924","845924","BANKEX24SEP61800CE",,"0.0","2024-09-30","61800","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845927","845927","BANKEX24SEP57200PE",,"0.0","2024-09-30","57200","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845928","845928","BANKEX24SEP59500PE",,"0.0","2024-09-30","59500","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|1116266","1116266","BANKEX24JUL51400CE",,"0.0","2024-07-29","51400","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845933","845933","BANKEX24SEP60100CE",,"0.0","2024-09-30","60100","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845936","845936","BANKEX24SEP57100CE",,"0.0","2024-09-30","57100","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845937","845937","BANKEX24SEP59400CE",,"0.0","2024-09-30","59400","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845940","845940","BANKEX24SEP55700CE",,"0.0","2024-09-30","55700","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845941","845941","BANKEX24SEP60400PE",,"0.0","2024-09-30","60400","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845944","845944","BANKEX24SEP61100CE",,"0.0","2024-09-30","61100","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845950","845950","BANKEX24SEP55100PE",,"0.0","2024-09-30","55100","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845951","845951","BANKEX24SEP57400PE",,"0.0","2024-09-30","57400","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845952","845952","BANKEX24SEP59700PE",,"0.0","2024-09-30","59700","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|1146493","1146493","SENSEX5024AUG24050PE",,"0.0","2024-08-29","24050","0.05","25","OPTIDX","PE","BSE_FO"
"BSE_FO|845958","845958","BANKEX24SEP61400PE",,"0.0","2024-09-30","61400","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845962","845962","BANKEX24SEP55000CE",,"0.0","2024-09-30","55000","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845963","845963","BANKEX24SEP57300CE",,"0.0","2024-09-30","57300","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845964","845964","BANKEX24SEP59600CE",,"0.0","2024-09-30","59600","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845965","845965","BANKEX24SEP62000PE",,"0.0","2024-09-30","62000","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|875898","875898","SENSEX25MAR79000CE",,"0.0","2025-03-28","79000","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|845968","845968","BANKEX24SEP55900CE",,"0.0","2024-09-30","55900","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|1170456","1170456","SENSEX24AUG73600PE",,"0.0","2024-08-30","73600","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|845971","845971","BANKEX24SEP61300CE",,"0.0","2024-09-30","61300","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845972","845972","BANKEX24SEP59000PE",,"0.0","2024-09-30","59000","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845976","845976","BANKEX24SEP55300PE",,"0.0","2024-09-30","55300","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845977","845977","BANKEX24SEP57600PE",,"0.0","2024-09-30","57600","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845978","845978","BANKEX24SEP59900PE",,"0.0","2024-09-30","59900","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845982","845982","BANKEX24SEP61600PE",,"0.0","2024-09-30","61600","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845984","845984","BANKEX24SEP55200CE",,"0.0","2024-09-30","55200","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845985","845985","BANKEX24SEP57500CE",,"0.0","2024-09-30","57500","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845986","845986","BANKEX24SEP59800CE",,"0.0","2024-09-30","59800","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845988","845988","BANKEX24SEP61500CE",,"0.0","2024-09-30","61500","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845991","845991","BANKEX24SEP59200PE",,"0.0","2024-09-30","59200","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845994","845994","BANKEX24SEP55500PE",,"0.0","2024-09-30","55500","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845995","845995","BANKEX24SEP57800PE",,"0.0","2024-09-30","57800","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846001","846001","BANKEX24SEP54800CE",,"0.0","2024-09-30","54800","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846002","846002","BANKEX24SEP61800PE",,"0.0","2024-09-30","61800","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846003","846003","BANKEX24SEP59100CE",,"0.0","2024-09-30","59100","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846005","846005","BANKEX24SEP55400CE",,"0.0","2024-09-30","55400","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846007","846007","BANKEX24SEP57700CE",,"0.0","2024-09-30","57700","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846009","846009","BANKEX24SEP61700CE",,"0.0","2024-09-30","61700","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846012","846012","BANKEX24SEP57100PE",,"0.0","2024-09-30","57100","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846013","846013","BANKEX24SEP59400PE",,"0.0","2024-09-30","59400","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846015","846015","BANKEX24SEP55700PE",,"0.0","2024-09-30","55700","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846019","846019","BANKEX24SEP56400CE",,"0.0","2024-09-30","56400","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846020","846020","BANKEX24SEP58700CE",,"0.0","2024-09-30","58700","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846021","846021","BANKEX24SEP61100PE",,"0.0","2024-09-30","61100","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|1157320","1157320","SENSEX24AUG75000CE",,"0.0","2024-08-30","75000","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|1122453","1122453","SENSEX24JUL77900CE",,"81332.72","2024-07-26","77900","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|1157324","1157324","SENSEX24AUG77300CE",,"0.0","2024-08-30","77300","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|1156813","1156813","SENSEX24AUG77400PE",,"0.0","2024-08-30","77400","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|835335","835335","SENSEX5024AUG22000CE",,"0.0","2024-08-29","22000","0.05","25","OPTIDX","CE","BSE_FO"
"BSE_FO|846040","846040","BANKEX24SEP63400PE",,"0.0","2024-09-30","63400","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846041","846041","SENSEX24AUG81600CE",,"0.0","2024-08-30","81600","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|846042","846042","BANKEX24JUL63400CE",,"0.0","2024-07-29","63400","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|847872","847872","SENSEX5024SEP25050CE",,"0.0","2024-09-26","25050","0.05","25","OPTIDX","CE","BSE_FO"
"BSE_FO|844610","844610","SENSEX24SEP74900PE",,"0.0","2024-09-27","74900","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|837175","837175","SENSEX5024AUG22450PE",,"0.0","2024-08-29","22450","0.05","25","OPTIDX","PE","BSE_FO"
"BSE_FO|846050","846050","BANKEX24AUG63800CE",,"0.0","2024-08-26","63800","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|1159547","1159547","SENSEX27DEC78000CE",,"0.0","2027-12-31","78000","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|846057","846057","BANKEX24SEP63300CE",,"0.0","2024-09-30","63300","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846058","846058","BANKEX24JUL63700PE",,"0.0","2024-07-29","63700","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846063","846063","SENSEX24JUL82000PE",,"81332.72","2024-07-26","82000","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|846064","846064","BANKEX24AUG63200PE",,"0.0","2024-08-26","63200","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846069","846069","BANKEX24SEP63600PE",,"0.0","2024-09-30","63600","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846072","846072","BANKEX24JUL63600CE",,"0.0","2024-07-29","63600","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846074","846074","BANKEX24SEP62900CE",,"0.0","2024-09-30","62900","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846076","846076","BANKEX24AUG63100CE",,"0.0","2024-08-26","63100","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846077","846077","SENSEX26DEC83000PE",,"0.0","2026-12-25","83000","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|1124606","1124606","BANKEX24JUL59300PE",,"689.1","2024-07-29","59300","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846080","846080","BANKEX24SEP63500CE",,"0.0","2024-09-30","63500","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846089","846089","BANKEX24AUG63400PE",,"0.0","2024-08-26","63400","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846093","846093","BANKEX24SEP63800PE",,"0.0","2024-09-30","63800","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|871890","871890","SENSEX25MAR78000CE",,"0.0","2025-03-28","78000","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|846100","846100","BANKEX24JUL63800CE",,"0.0","2024-07-29","63800","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846102","846102","SENSEX24JUL82100CE",,"81332.72","2024-07-26","82100","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|1157399","1157399","SENSEX24AUG73600CE",,"0.0","2024-08-30","73600","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|846104","846104","BANKEX24AUG63300CE",,"0.0","2024-08-26","63300","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|1173315","1173315","SENSEX24AUG72800CE",,"0.0","2024-08-30","72800","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|846110","846110","BANKEX24JUL63200PE",,"0.0","2024-07-29","63200","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846115","846115","BANKEX24AUG63600PE",,"0.0","2024-08-26","63600","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|1124648","1124648","BANKEX24JUL59200CE",,"68.4","2024-07-29","59200","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846121","846121","BANKEX24SEP63100PE",,"0.0","2024-09-30","63100","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846122","846122","BANKEX24AUG62900CE",,"0.0","2024-08-26","62900","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|887083","887083","BANKEX24AUG64500CE",,"0.0","2024-08-26","64500","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846125","846125","BANKEX24JUL63100CE",,"0.0","2024-07-29","63100","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846128","846128","BANKEX24AUG63500CE",,"0.0","2024-08-26","63500","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846130","846130","SENSEX24SEP81600CE",,"0.0","2024-09-27","81600","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|846131","846131","SENSEX24AUG81600PE",,"0.0","2024-08-30","81600","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|846134","846134","BANKEX24SEP63000CE",,"0.0","2024-09-30","63000","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846135","846135","BANKEX24JUL63400PE",,"0.0","2024-07-29","63400","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846141","846141","BANKEX24AUG63800PE",,"0.0","2024-08-26","63800","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846147","846147","BANKEX24SEP63300PE",,"0.0","2024-09-30","63300","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|887108","887108","SENSEX5024AUG27000CE",,"0.0","2024-08-29","27000","0.05","25","OPTIDX","CE","BSE_FO"
"BSE_FO|846150","846150","BANKEX24JUL63300CE",,"0.0","2024-07-29","63300","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|1124679","1124679","SENSEX24JUL78400CE",,"81332.72","2024-07-26","78400","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|846156","846156","SENSEX27DEC83000CE",,"0.0","2027-12-31","83000","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|846157","846157","SENSEX24SEP81800CE",,"0.0","2024-09-27","81800","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|846163","846163","BANKEX24JUL63600PE",,"0.0","2024-07-29","63600","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|844174","844174","BANKEX24JUL60900CE",,"1.45","2024-07-29","60900","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846168","846168","BANKEX24SEP62900PE",,"0.0","2024-09-30","62900","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846171","846171","BANKEX24AUG63100PE",,"0.0","2024-08-26","63100","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846173","846173","BANKEX24JUL62900CE",,"0.0","2024-07-29","62900","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|1116510","1116510","SENSEX24JUL70200CE",,"0.0","2024-07-26","70200","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|846176","846176","SENSEX24AUG81700CE",,"0.0","2024-08-30","81700","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|1110416","1110416","SENSEX24JUL74100CE",,"0.0","2024-07-26","74100","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|846181","846181","BANKEX24SEP62800CE",,"0.0","2024-09-30","62800","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|887144","887144","SENSEX24JUL85200CE",,"81332.72","2024-07-26","85200","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|846188","846188","BANKEX24JUL63800PE",,"0.0","2024-07-29","63800","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846192","846192","SENSEX24JUL82100PE",,"81332.72","2024-07-26","82100","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|846193","846193","BANKEX24AUG63300PE",,"0.0","2024-08-26","63300","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|887154","887154","SENSEX24AUG85300PE",,"0.0","2024-08-30","85300","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|1124724","1124724","BANKEX24JUL59500PE",,"879.35","2024-07-29","59500","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846197","846197","SENSEX24AUG81900CE",,"0.0","2024-08-30","81900","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|846204","846204","BANKEX24AUG62900PE",,"0.0","2024-08-26","62900","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846205","846205","BANKEX24JUL63100PE",,"0.0","2024-07-29","63100","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846212","846212","SENSEX24SEP81600PE",,"0.0","2024-09-27","81600","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|1110422","1110422","SENSEX24JUL76400PE",,"81332.72","2024-07-26","76400","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|846217","846217","SENSEX28JUN83000CE",,"0.0","2028-06-30","83000","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|846218","846218","SENSEX24JUL81600CE",,"81332.72","2024-07-26","81600","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|1173899","1173899","SENSEX5024AUG24700PE",,"0.0","2024-08-29","24700","0.05","25","OPTIDX","PE","BSE_FO"
"BSE_FO|851078","851078","SENSEX5024SEP24700CE",,"0.0","2024-09-26","24700","0.05","25","OPTIDX","CE","BSE_FO"
"BSE_FO|846223","846223","SENSEX28DEC83000CE",,"0.0","2028-12-29","83000","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|1124754","1124754","SENSEX24JUL78700PE",,"81332.72","2024-07-26","78700","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|846232","846232","SENSEX24JUL81900PE",,"81332.72","2024-07-26","81900","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|1173915","1173915","SENSEX24AUG72100CE",,"0.0","2024-08-30","72100","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|846238","846238","SENSEX24SEP81800PE",,"0.0","2024-09-27","81800","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|846526","846526","SENSEX24SEP82200CE",,"0.0","2024-09-27","82200","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|1173925","1173925","SENSEX24AUG76700CE",,"0.0","2024-08-30","76700","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|846246","846246","BANKEX24JUL62900PE",,"0.0","2024-07-29","62900","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|1124776","1124776","BANKEX24JUL59400CE",,"40.7","2024-07-29","59400","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|1139100","1139100","SENSEX5024AUG23900PE",,"0.0","2024-08-29","23900","0.05","25","OPTIDX","PE","BSE_FO"
"BSE_FO|846252","846252","BANKEX24SEP62800PE",,"0.0","2024-09-30","62800","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846258","846258","SENSEX24DEC83000CE",,"0.0","2024-12-27","83000","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|855113","855113","SENSEX29JUN82000PE",,"0.0","2029-06-29","82000","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|1148798","1148798","SENSEX5024AUG23850PE",,"0.0","2024-08-29","23850","0.05","25","OPTIDX","PE","BSE_FO"
"BSE_FO|846270","846270","SENSEX24SEP81900CE",,"0.0","2024-09-27","81900","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|846271","846271","SENSEX27JUN83000CE",,"0.0","2027-06-25","83000","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|868714","868714","SENSEX24SEP84100PE",,"0.0","2024-09-27","84100","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|846276","846276","BANKEX24SEP63700CE",,"0.0","2024-09-30","63700","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846281","846281","SENSEX24AUG82000PE",,"0.0","2024-08-30","82000","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|1110559","1110559","SENSEX24JUL72600CE",,"0.0","2024-07-26","72600","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|846287","846287","SENSEX26JUN83000PE",,"0.0","2026-06-26","83000","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|846292","846292","SENSEX24JUL81600PE",,"81332.72","2024-07-26","81600","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|820864","820864","SENSEX5024AUG24850CE",,"0.0","2024-08-29","24850","0.05","25","OPTIDX","CE","BSE_FO"
"BSE_FO|887255","887255","BANKEX24JUL64600CE",,"0.05","2024-07-29","64600","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|1173978","1173978","SENSEX24AUG70700CE",,"0.0","2024-08-30","70700","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|846302","846302","SENSEX5024AUG25850CE",,"0.0","2024-08-29","25850","0.05","25","OPTIDX","CE","BSE_FO"
"BSE_FO|1116644","1116644","BANKEX24JUL51300PE",,"0.0","2024-07-29","51300","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846314","846314","SENSEX25DEC83000CE",,"0.0","2025-12-26","83000","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|846315","846315","SENSEX24JUL81800PE",,"81332.72","2024-07-26","81800","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|1124846","1124846","BANKEX24JUL59900PE",,"1284.9","2024-07-29","59900","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846319","846319","SENSEX25MAR83000CE",,"0.0","2025-03-28","83000","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|1104581","1104581","SENSEX5024OCT25950CE",,"0.0","2024-10-31","25950","0.05","25","OPTIDX","CE","BSE_FO"
"BSE_FO|846324","846324","BANKEX24SEP63200CE",,"0.0","2024-09-30","63200","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846327","846327","SENSEX24SEP81700PE",,"0.0","2024-09-27","81700","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|887290","887290","BANKEX24SEP64600PE",,"0.0","2024-09-30","64600","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|868778","868778","SENSEX24JUL84300PE",,"0.0","2024-07-26","84300","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|846334","846334","BANKEX24SEP63500PE",,"0.0","2024-09-30","63500","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|846335","846335","SENSEX24DEC83000PE",,"0.0","2024-12-27","83000","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|865624","865624","SENSEX24AUG83300CE",,"0.0","2024-08-30","83300","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|846337","846337","BANKEX24JUL63500CE",,"0.0","2024-07-29","63500","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|1116676","1116676","SENSEX24JUL69400PE",,"81332.72","2024-07-26","69400","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|1158230","1158230","SENSEX24AUG77500CE",,"0.0","2024-08-30","77500","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|846342","846342","BANKEX24AUG63000CE",,"0.0","2024-08-26","63000","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846348","846348","BANKEX24SEP63400CE",,"0.0","2024-09-30","63400","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|846353","846353","SENSEX27JUN83000PE",,"0.0","2027-06-25","83000","0.05","10","OPTIDX","PE","BSE_FO"
